date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,count,in,out,is_rainy,is_weekend,weekday,is_holiday,is_vacations
2020-02-10,10.9,8.0,14.2,4.8,,,28.1,93.0,1007.5,,4338,1657,2681.0,True,False,Monday,False,True
2020-02-11,6.6,4.6,9.5,0.4,,,19.4,68.0,1015.7,,6459,2612,3847.0,False,False,Tuesday,False,True
2020-02-12,6.5,4.2,9.7,0.0,,,12.9,50.0,1020.5,,7624,3053,4571.0,False,False,Wednesday,False,True
2020-02-13,8.7,5.2,12.8,2.4,,,19.2,72.2,1007.2,,6125,2498,3627.0,True,False,Thursday,False,True
2020-02-14,9.9,8.9,11.9,0.0,,,11.6,44.5,1021.6,,7327,3059,4268.0,False,False,Friday,False,True
2020-02-15,10.0,6.5,13.9,0.6,,,14.8,48.0,1019.5,,5696,2517,3179.0,False,True,Saturday,False,True
2020-02-16,14.1,9.0,18.0,6.3,,,28.1,91.0,1010.1,,3710,1687,2023.0,True,True,Sunday,False,True
2020-02-17,9.4,6.6,12.7,0.8,,,17.0,59.0,1018.4,,6905,2892,4013.0,False,False,Monday,False,True
2020-02-18,7.6,4.1,11.1,4.6,,,14.8,48.0,1026.7,,7857,3244,4613.0,True,False,Tuesday,False,True
2020-02-19,7.6,5.5,10.1,0.6,,,13.7,48.0,1024.6,,7019,2861,4158.0,False,False,Wednesday,False,True
2020-02-20,8.8,6.2,11.2,4.1,,,16.9,74.0,1020.4,,6654,2766,3888.0,True,False,Thursday,False,True
2020-02-21,6.7,2.9,10.5,0.0,,,11.0,39.0,1030.0,,7340,2942,4398.0,False,False,Friday,False,True
2020-02-22,9.3,5.3,13.1,0.0,,,14.6,50.0,1028.2,,6001,2646,3355.0,False,True,Saturday,False,True
2020-02-23,11.7,9.8,13.6,0.4,,,17.7,64.8,1025.5,,4556,1922,2634.0,False,True,Sunday,False,True
2020-02-24,11.7,10.2,13.0,4.4,,,17.6,57.0,1019.6,,7550,3105,4445.0,True,False,Monday,False,False
2020-02-25,8.5,4.9,11.5,2.2,,,16.4,67.0,1006.8,,7673,3063,4610.0,True,False,Tuesday,False,False
2020-02-26,4.8,2.8,7.1,6.4,,,17.8,61.0,1007.5,,7038,2755,4283.0,True,False,Wednesday,False,False
2020-02-27,5.8,2.8,12.5,9.1,,,19.8,78.0,1004.7,,5699,2246,3453.0,True,False,Thursday,False,False
2020-02-28,5.9,1.7,10.9,0.0,,,13.7,50.0,1015.1,,7358,2977,4381.0,False,False,Friday,False,False
2020-02-29,9.3,6.8,12.4,3.6,,,21.5,70.0,997.9,,5084,2209,2875.0,True,True,Saturday,False,False
2020-03-01,6.2,2.3,9.4,14.1,,,16.3,52.0,997.0,,2583,1132,1451.0,True,True,Sunday,False,False
2020-03-02,6.9,4.6,9.2,6.9,,,14.2,54.0,992.6,,6085,2458,3627.0,True,False,Monday,False,False
2020-03-03,5.6,2.2,9.2,0.2,,,10.5,46.3,1006.1,,8900,3474,5426.0,False,False,Tuesday,False,False
2020-03-04,6.0,3.5,7.9,4.8,,,10.5,37.0,1011.5,,8096,3222,4874.0,True,False,Wednesday,False,False
2020-03-05,9.2,7.2,12.8,17.6,,,13.9,70.0,992.5,,5466,2128,3338.0,True,False,Thursday,False,False
2020-03-06,7.5,6.1,9.8,0.0,,,15.1,67.0,1003.9,,8376,3437,4939.0,False,False,Friday,False,False
2020-03-07,8.0,3.8,11.7,0.0,,,8.7,55.5,1020.2,,6580,2907,3673.0,False,True,Saturday,False,False
2020-03-08,9.0,7.7,10.9,5.8,,,16.0,52.0,1015.4,,3836,1680,2156.0,True,True,Sunday,False,False
2020-03-09,8.4,5.6,12.3,2.8,,,14.0,44.0,1017.3,,7963,3125,4838.0,True,False,Monday,False,False
2020-03-10,11.9,7.4,15.1,0.0,,,17.5,52.0,1014.5,,8697,3525,5172.0,False,False,Tuesday,False,False
2020-03-11,14.5,12.2,17.2,3.0,,,17.5,59.0,1017.2,,9779,4002,5777.0,True,False,Wednesday,False,False
2020-03-12,11.2,7.6,13.6,0.0,,,16.8,48.2,1016.7,,9092,3706,5386.0,False,False,Thursday,False,False
2020-03-13,7.8,3.3,13.0,0.0,,,13.2,38.9,1022.4,,9300,3830,5470.0,False,False,Friday,False,False
2020-03-14,8.9,6.3,11.6,0.4,,,12.4,53.7,1020.0,,5477,2392,3085.0,False,True,Saturday,False,False
2020-03-15,11.4,7.5,16.5,0.0,,,10.8,40.8,1014.0,,4577,2006,2571.0,False,True,Sunday,False,False
2020-03-16,10.2,8.0,11.6,0.0,,,8.5,30.0,1020.1,,5125,2179,2946.0,False,False,Monday,False,False
2020-03-17,11.8,9.1,15.3,0.0,,,4.7,22.2,1030.4,,2201,936,1265.0,False,False,Tuesday,False,False
2020-03-18,13.9,11.2,17.8,0.0,,,4.5,22.2,1028.0,,1404,614,790.0,False,False,Wednesday,False,False
2020-03-19,14.4,7.2,21.2,0.0,,,5.2,21.0,1023.1,,1458,635,823.0,False,False,Thursday,False,False
2020-03-20,12.7,8.9,16.6,0.0,,,14.3,42.0,1021.8,,1246,526,720.0,False,False,Friday,False,False
2020-03-21,7.8,6.5,8.6,0.0,,,17.4,44.0,1020.8,,716,324,392.0,False,True,Saturday,False,False
2020-03-22,8.2,5.6,11.6,0.0,,,18.4,48.0,1021.3,,525,250,275.0,False,True,Sunday,False,False
2020-03-23,7.0,2.0,11.8,0.0,,,15.1,44.0,1025.7,,1128,497,631.0,False,False,Monday,False,False
2020-03-24,7.7,2.0,13.7,0.0,,,12.4,33.0,1026.3,,1145,513,632.0,False,False,Tuesday,False,False
2020-03-25,7.5,2.0,12.8,0.0,,,13.3,42.0,1022.0,,1129,518,611.0,False,False,Wednesday,False,False
2020-03-26,7.3,3.4,11.4,0.0,,,16.0,44.0,1018.2,,1181,504,677.0,False,False,Thursday,False,False
2020-03-27,8.8,4.0,13.8,0.0,,,12.2,42.6,1018.3,,1263,551,712.0,False,False,Friday,False,False
2020-03-28,10.6,5.9,17.1,0.0,,,14.8,59.0,1020.4,,857,398,459.0,False,True,Saturday,False,False
2020-03-29,6.7,4.6,9.2,0.0,,,25.8,72.0,1027.9,,520,256,264.0,False,True,Sunday,False,False
2020-03-30,5.2,0.1,10.4,0.0,,,21.8,70.0,1029.0,,1098,474,624.0,False,False,Monday,False,False
2020-03-31,7.5,3.1,12.4,0.0,,,16.0,46.0,1026.5,,1243,552,691.0,False,False,Tuesday,False,False
2020-04-01,8.0,2.2,13.6,0.0,,,11.3,38.9,1021.4,,1320,603,717.0,False,False,Wednesday,False,False
2020-04-02,7.3,3.2,10.4,0.0,,,11.5,33.0,1017.2,,1256,561,695.0,False,False,Thursday,False,False
2020-04-03,10.6,7.2,14.7,0.0,,,7.7,28.0,1018.4,,1444,625,819.0,False,False,Friday,False,False
2020-04-04,12.2,6.3,17.9,0.0,,,9.7,35.0,1021.0,,942,444,498.0,False,True,Saturday,False,True
2020-04-05,14.9,7.9,23.1,0.0,,,10.7,40.8,1016.9,,721,362,359.0,False,True,Sunday,False,True
2020-04-06,12.7,9.4,16.5,1.8,,,10.6,39.0,1020.1,,1220,552,668.0,True,False,Monday,False,True
2020-04-07,16.5,10.6,23.0,0.0,,,8.5,30.0,1027.0,,1629,697,932.0,False,False,Tuesday,False,True
2020-04-08,18.1,8.0,24.5,0.0,,,5.1,37.0,1023.3,,1617,738,879.0,False,False,Wednesday,False,True
2020-04-09,18.7,11.4,26.3,0.0,,,4.9,28.0,1022.6,,1631,734,897.0,False,False,Thursday,False,True
2020-04-10,19.1,12.4,25.6,0.0,,,6.9,33.0,1022.5,,1739,807,932.0,False,False,Friday,False,True
2020-04-11,19.1,13.9,25.3,0.0,,,5.5,40.8,1021.5,,1168,588,580.0,False,True,Saturday,False,True
2020-04-12,18.7,14.1,25.7,0.0,,,7.9,39.0,1016.0,,896,458,438.0,False,True,Sunday,False,True
2020-04-13,14.2,9.4,18.0,0.0,,,17.6,65.0,1016.5,,992,473,519.0,False,False,Monday,True,True
2020-04-14,9.0,3.7,14.4,0.0,,,17.3,50.0,1025.2,,1743,792,951.0,False,False,Tuesday,False,True
2020-04-15,12.5,5.7,20.2,0.0,,,10.9,35.0,1020.8,,1869,843,1026.0,False,False,Wednesday,False,True
2020-04-16,16.8,8.9,24.4,0.0,,,7.4,28.0,1015.7,,1881,837,1044.0,False,False,Thursday,False,True
2020-04-17,18.9,13.7,24.7,0.2,,,7.4,31.0,1013.6,,2046,908,1138.0,False,False,Friday,False,True
2020-04-18,18.5,14.8,23.7,0.0,,,9.1,31.0,1015.0,,1302,640,662.0,False,True,Saturday,False,True
2020-04-19,16.1,12.9,20.9,0.0,,,14.0,39.0,1015.6,,1092,547,545.0,False,True,Sunday,False,True
2020-04-20,16.0,10.9,22.1,0.0,,,14.4,42.6,1010.9,,1990,896,1094.0,False,False,Monday,False,False
2020-04-21,16.0,11.1,21.3,0.0,,,12.1,42.6,1010.5,,2053,939,1114.0,False,False,Tuesday,False,False
2020-04-22,17.7,11.6,22.7,0.0,,,10.2,35.0,1014.1,,2153,942,1211.0,False,False,Wednesday,False,False
2020-04-23,19.1,11.6,25.9,0.0,,,5.4,24.0,1017.0,,2146,949,1197.0,False,False,Thursday,False,False
2020-04-24,19.2,10.5,25.7,0.0,,,7.2,26.0,1014.2,,2137,919,1218.0,False,False,Friday,False,False
2020-04-25,16.9,12.6,21.0,0.0,,,11.3,33.0,1012.2,,1391,657,734.0,False,True,Saturday,False,False
2020-04-26,14.9,7.9,21.4,0.0,,,8.2,22.2,1011.3,,1252,574,678.0,False,True,Sunday,False,False
2020-04-27,16.4,9.7,24.1,0.6,,,7.6,37.0,1007.9,,1988,861,1127.0,False,False,Monday,False,False
2020-04-28,15.1,12.2,18.6,0.0,,,12.3,52.0,1005.3,,2023,909,1114.0,False,False,Tuesday,False,False
2020-04-29,12.4,10.3,15.9,4.2,,,13.2,46.0,1007.3,,1885,847,1038.0,True,False,Wednesday,False,False
2020-04-30,11.1,8.8,14.6,8.8,,,13.9,74.0,1002.9,,1941,879,1062.0,True,False,Thursday,False,False
2020-05-01,12.5,9.1,17.3,0.6,,,14.3,44.0,1004.2,,1238,585,653.0,False,False,Friday,True,False
2020-05-02,12.7,7.8,17.7,0.0,,,9.9,33.0,1012.5,,1694,801,893.0,False,True,Saturday,False,False
2020-05-03,14.6,10.9,21.0,0.6,,,7.6,30.0,1016.6,,1175,548,627.0,False,True,Sunday,False,False
2020-05-04,15.8,12.6,19.7,1.0,,,8.9,37.0,1017.1,,2459,1039,1420.0,False,False,Monday,False,False
2020-05-05,13.2,11.1,15.4,3.4,,,11.9,46.0,1016.4,,2099,923,1176.0,True,False,Tuesday,False,False
2020-05-06,16.7,12.2,21.5,0.0,,,9.4,33.3,1021.7,,2933,1326,1607.0,False,False,Wednesday,False,False
2020-05-07,16.8,9.7,23.0,0.2,,,6.0,28.0,1022.4,,3051,1326,1725.0,False,False,Thursday,False,False
2020-05-08,18.5,11.8,25.0,0.2,,,6.8,26.0,1016.7,,2093,965,1128.0,False,False,Friday,True,False
2020-05-09,19.1,16.7,24.7,12.3,,,6.6,26.0,1010.8,,1913,856,1057.0,True,True,Saturday,False,False
2020-05-10,17.3,13.9,21.9,28.1,,,8.0,46.0,1005.0,,1567,745,822.0,True,True,Sunday,False,False
2020-05-11,10.5,6.4,14.8,0.6,,,26.0,72.0,1009.5,,5831,2590,3241.0,False,False,Monday,False,False
2020-05-12,10.3,5.3,14.5,0.0,,,14.8,44.0,1018.1,,7288,3214,4074.0,False,False,Tuesday,False,False
2020-05-13,11.7,6.7,16.8,0.0,,,17.8,50.0,1012.6,,7732,3202,4530.0,False,False,Wednesday,False,False
2020-05-14,10.9,5.6,15.9,0.0,,,19.0,46.0,1016.4,,8391,3481,4910.0,False,False,Thursday,False,False
2020-05-15,12.5,6.0,18.3,0.0,,,16.0,42.0,1020.2,,8786,3750,5036.0,False,False,Friday,False,False
2020-05-16,14.4,7.8,19.6,0.0,,,11.2,35.0,1023.2,,8589,3797,4792.0,False,True,Saturday,False,False
2020-05-17,15.4,9.1,21.0,0.0,,,8.4,31.5,1025.0,,7155,2952,4203.0,False,True,Sunday,False,False
2020-05-18,17.7,9.2,23.8,0.0,,,8.3,37.0,1025.3,,8818,3771,5047.0,False,False,Monday,False,False
2020-05-19,18.4,9.4,24.4,0.0,,,9.7,35.0,1023.6,,10267,4257,6010.0,False,False,Tuesday,False,False
2020-05-20,21.2,14.0,28.2,0.0,,,8.7,31.5,1021.4,,10593,4564,6029.0,False,False,Wednesday,False,False
2020-05-21,23.6,16.3,29.8,0.0,,,5.4,27.8,1020.0,,8502,3671,4831.0,False,False,Thursday,True,True
2020-05-22,20.9,17.7,26.1,3.2,,,10.6,46.0,1019.7,,9094,3907,5187.0,True,False,Friday,False,True
2020-05-23,16.6,12.1,19.6,0.2,,,12.4,64.8,1026.7,,8209,3520,4689.0,False,True,Saturday,False,True
2020-05-24,15.6,10.5,20.2,0.0,,,10.9,33.0,1032.7,,7372,3065,4307.0,False,True,Sunday,False,True
2020-05-25,18.4,12.0,23.9,0.0,,,9.3,31.0,1033.6,,9801,4197,5604.0,False,False,Monday,False,False
2020-05-26,20.5,14.2,25.7,0.0,,,11.7,42.6,1033.8,,11605,4974,6631.0,False,False,Tuesday,False,False
2020-05-27,21.1,15.1,26.4,0.0,,,12.1,41.0,1032.5,,12210,5051,7159.0,False,False,Wednesday,False,False
2020-05-28,19.4,12.7,25.0,0.0,,,14.3,37.0,1029.6,,12570,5289,7281.0,False,False,Thursday,False,False
2020-05-29,20.1,14.0,25.2,0.0,,,13.6,44.0,1024.1,,12109,5302,6807.0,False,False,Friday,False,False
2020-05-30,20.6,14.1,25.8,0.0,,,10.6,41.0,1020.0,,10905,4657,6248.0,False,True,Saturday,False,False
2020-05-31,20.0,14.8,23.9,0.0,,,12.5,46.0,1018.8,,8866,3746,5120.0,False,True,Sunday,False,False
2020-06-01,21.5,14.2,27.5,0.0,,,9.6,37.0,1018.0,,9971,4188,5783.0,False,False,Monday,True,False
2020-06-02,23.9,16.7,30.2,0.0,,,8.1,30.0,1015.7,,13790,5865,7925.0,False,False,Tuesday,False,False
2020-06-03,21.8,15.5,26.2,33.2,,,11.1,35.0,1005.9,,13186,5604,7582.0,True,False,Wednesday,False,False
2020-06-04,14.1,12.1,17.2,12.5,,,11.9,41.0,1001.2,,8938,3757,5181.0,True,False,Thursday,False,False
2020-06-05,13.7,11.4,17.7,1.8,,,14.9,55.0,1001.1,,10427,4572,5855.0,True,False,Friday,False,False
2020-06-06,14.6,11.4,18.4,0.0,,,14.2,50.0,1004.0,,11167,4911,6256.0,False,True,Saturday,False,False
2020-06-07,14.4,10.0,19.4,0.0,,,8.4,26.0,1009.4,,7909,3362,4547.0,False,True,Sunday,False,False
2020-06-08,15.0,11.8,17.7,0.0,,,12.1,42.0,1015.4,,11096,4650,6446.0,False,False,Monday,False,False
2020-06-09,14.6,11.6,19.7,0.0,,,13.2,35.2,1018.7,,13594,5817,7777.0,False,False,Tuesday,False,False
2020-06-10,15.4,11.0,19.8,0.0,,,7.2,30.0,1016.2,,14251,6220,8031.0,False,False,Wednesday,False,False
2020-06-11,17.2,12.4,23.7,5.4,,,8.1,33.0,1008.6,,13525,5892,7633.0,True,False,Thursday,False,False
2020-06-12,16.6,14.1,20.9,1.0,,,12.1,51.8,1003.4,,10037,4430,5607.0,False,False,Friday,False,False
2020-06-13,18.4,13.1,24.7,0.0,,,10.4,39.0,1009.3,,11584,4927,6657.0,False,True,Saturday,False,False
2020-06-14,17.8,13.4,22.9,0.4,,,9.8,30.0,1016.1,,8759,3742,5017.0,False,True,Sunday,False,False
2020-06-15,18.0,14.1,22.4,1.0,,,10.5,35.0,1017.9,,12547,5343,7204.0,False,False,Monday,False,False
2020-06-16,18.2,14.6,23.8,0.8,,,9.4,41.0,1015.8,,14371,6068,8303.0,False,False,Tuesday,False,False
2020-06-17,17.7,14.2,21.0,0.0,,,6.9,24.0,1012.9,,14275,6120,8155.0,False,False,Wednesday,False,False
2020-06-18,17.7,14.3,21.4,6.1,,,11.0,39.0,1012.3,,14385,6155,8230.0,True,False,Thursday,False,False
2020-06-19,17.2,13.0,20.6,3.5,,,9.2,33.0,1017.7,,12976,5543,7433.0,True,False,Friday,False,False
2020-06-20,20.1,16.0,24.5,0.0,,,6.4,31.0,1021.0,,11806,5174,6632.0,False,True,Saturday,False,False
2020-06-21,18.2,14.8,22.5,2.8,,,10.9,67.0,1021.2,,8940,3699,5241.0,True,True,Sunday,False,False
2020-06-22,18.7,13.0,24.8,0.0,,,7.2,26.0,1026.2,,13785,5877,7908.0,False,False,Monday,False,False
2020-06-23,23.2,15.3,29.8,0.0,,,8.3,35.0,1023.0,,15765,6780,8985.0,False,False,Tuesday,False,False
2020-06-24,26.4,17.9,33.2,0.0,,,10.4,41.0,1018.0,,15764,6711,9053.0,False,False,Wednesday,False,False
2020-06-25,27.8,20.4,34.4,0.2,,,8.5,26.0,1013.9,,15233,6511,8722.0,False,False,Thursday,False,False
2020-06-26,25.8,21.2,30.8,1.6,,,11.7,48.0,1010.7,,13314,5693,7621.0,True,False,Friday,False,False
2020-06-27,21.1,18.4,24.9,1.4,,,15.2,61.0,1011.5,,11013,4798,6215.0,True,True,Saturday,False,False
2020-06-28,19.5,16.3,23.3,0.0,,,14.9,48.0,1014.9,,9347,3937,5410.0,False,True,Sunday,False,False
2020-06-29,18.6,15.2,22.3,0.0,,,12.7,50.0,1015.4,,14343,6062,8281.0,False,False,Monday,False,False
2020-06-30,19.3,16.0,22.2,0.0,,,13.7,44.0,1012.9,,16036,6883,9153.0,False,False,Tuesday,False,False
2020-07-01,20.7,18.1,23.5,0.6,,,13.0,44.0,1009.8,,14766,6326,8440.0,False,False,Wednesday,False,False
2020-07-02,18.6,15.9,21.6,0.0,,,11.8,50.0,1014.1,,15302,6528,8774.0,False,False,Thursday,False,False
2020-07-03,18.4,13.6,22.6,0.0,,,10.1,33.0,1020.1,,14735,6434,8301.0,False,False,Friday,False,False
2020-07-04,19.3,14.8,24.0,0.0,,,14.3,54.0,1019.1,,11166,4833,6333.0,False,True,Saturday,False,True
2020-07-05,20.9,18.5,24.2,0.0,,,14.6,46.0,1017.2,,8558,3615,4943.0,False,True,Sunday,False,True
2020-07-06,17.2,12.5,21.0,0.0,,,12.8,48.0,1021.0,,13804,5861,7943.0,False,False,Monday,False,True
2020-07-07,18.8,12.6,24.7,0.0,,,7.9,31.0,1021.8,,16093,6757,9336.0,False,False,Tuesday,False,True
2020-07-08,21.4,14.0,27.2,0.0,,,10.1,37.0,1018.1,,16119,6873,9246.0,False,False,Wednesday,False,True
2020-07-09,24.3,17.1,31.6,0.0,,,10.2,44.0,1015.2,,15575,6673,8902.0,False,False,Thursday,False,True
2020-07-10,19.8,17.4,23.0,0.0,,,13.2,41.0,1016.3,,13210,5657,7553.0,False,False,Friday,False,True
2020-07-11,18.6,13.3,24.0,0.0,,,11.1,33.0,1024.6,,9306,3958,5348.0,False,True,Saturday,False,True
2020-07-12,19.6,12.9,25.9,0.0,,,12.1,35.0,1025.8,,7257,3197,4060.0,False,True,Sunday,False,True
2020-07-13,21.2,14.8,26.9,0.0,,,12.1,41.0,1022.7,,9504,4035,5469.0,False,False,Monday,False,True
2020-07-14,19.6,16.9,22.4,0.0,,,9.7,33.0,1017.6,,7538,3400,4138.0,False,False,Tuesday,True,True
2020-07-15,19.1,16.4,22.2,0.0,,,9.6,33.0,1016.1,,13341,5498,7843.0,False,False,Wednesday,False,True
2020-07-16,18.3,15.7,20.6,0.0,,,10.3,30.0,1020.1,,13984,5920,8064.0,False,False,Thursday,False,True
2020-07-17,21.0,16.0,26.4,0.0,,,6.7,28.0,1021.6,,13388,5794,7594.0,False,False,Friday,False,True
2020-07-18,22.4,17.0,28.3,0.0,,,7.8,26.0,1019.2,,11323,4958,6365.0,False,True,Saturday,False,True
2020-07-19,23.5,16.3,30.3,0.0,,,8.1,37.0,1016.5,,8840,3813,5027.0,False,True,Sunday,False,True
2020-07-20,21.1,16.9,26.6,0.0,,,15.9,35.0,1018.8,,12819,5469,7350.0,False,False,Monday,False,True
2020-07-21,20.4,14.4,26.4,0.0,,,14.3,41.0,1022.9,,14687,6273,8414.0,False,False,Tuesday,False,True
2020-07-22,20.1,13.8,25.6,0.0,,,11.7,37.0,1022.5,,14764,6402,8362.0,False,False,Wednesday,False,True
2020-07-23,22.1,14.9,27.9,0.0,,,7.0,30.0,1017.7,,14470,6072,8398.0,False,False,Thursday,False,True
2020-07-24,21.2,17.7,25.2,0.0,,,9.2,31.0,1015.0,,12689,5524,7165.0,False,False,Friday,False,True
2020-07-25,21.9,17.3,26.1,2.4,,,11.1,46.0,1012.8,,9891,4118,5773.0,True,True,Saturday,False,True
2020-07-26,20.8,16.2,25.6,0.0,,,10.9,46.0,1013.6,,7858,3296,4562.0,False,True,Sunday,False,True
2020-07-27,24.1,14.5,32.4,0.0,,,14.8,55.0,1012.6,,11709,5043,6666.0,False,False,Monday,False,True
2020-07-28,21.2,18.1,23.5,0.0,,,13.2,37.0,1015.6,,13226,5504,7722.0,False,False,Tuesday,False,True
2020-07-29,20.4,14.4,26.7,0.0,,,7.1,22.2,1020.5,,13195,5725,7470.0,False,False,Wednesday,False,True
2020-07-30,24.4,14.1,33.1,0.0,,,8.2,41.0,1018.1,,12862,5608,7254.0,False,False,Thursday,False,True
2020-07-31,28.5,20.8,38.8,0.0,,,8.0,48.0,1013.2,,9497,4062,5435.0,False,False,Friday,False,True
2020-08-01,24.1,19.7,28.3,0.0,,,10.9,35.0,1016.2,,8548,3753,4795.0,False,True,Saturday,False,True
2020-08-02,20.6,16.9,24.5,0.0,,,12.9,39.0,1017.8,,7291,3072,4219.0,False,True,Sunday,False,True
2020-08-03,18.6,15.6,22.1,0.0,,,12.2,48.0,1015.8,,8759,3772,4987.0,False,False,Monday,False,True
2020-08-04,20.0,14.4,26.2,0.0,,,7.1,55.0,1017.8,,10317,4365,5952.0,False,False,Tuesday,False,True
2020-08-05,23.4,14.3,31.0,0.0,,,8.3,31.0,1016.0,,10273,4470,5803.0,False,False,Wednesday,False,True
2020-08-06,26.4,17.2,34.3,0.0,,,5.7,26.0,1016.8,,9576,4072,5504.0,False,False,Thursday,False,True
2020-08-07,29.2,21.0,37.0,0.0,,,6.9,31.5,1017.3,,7973,3484,4489.0,False,False,Friday,False,True
2020-08-08,30.2,22.9,37.3,0.0,,,5.7,25.9,1017.1,,6294,2669,3625.0,False,True,Saturday,False,True
2020-08-09,31.2,24.5,38.7,0.0,,,8.1,57.0,1014.2,,4903,2062,2841.0,False,True,Sunday,False,True
2020-08-10,28.6,22.8,34.6,0.0,,,6.9,31.0,1012.9,,6796,2926,3870.0,False,False,Monday,False,True
2020-08-11,27.8,23.2,35.4,8.9,,,6.7,68.0,1013.3,,6578,2927,3651.0,True,False,Tuesday,False,True
2020-08-12,27.2,22.5,36.0,21.6,,,7.3,31.0,1012.2,,6898,2956,3942.0,True,False,Wednesday,False,True
2020-08-13,23.3,19.3,27.9,2.2,,,10.9,39.0,1012.3,,7005,3031,3974.0,True,False,Thursday,False,True
2020-08-14,21.6,19.0,26.2,5.1,,,8.7,33.0,1014.1,,6545,2884,3661.0,True,False,Friday,False,True
2020-08-15,22.8,18.2,28.8,0.0,,,5.8,24.0,1014.4,,6043,2687,3356.0,False,True,Saturday,True,True
2020-08-16,21.9,17.7,27.1,7.9,,,8.1,35.0,1010.7,,4472,1889,2583.0,True,True,Sunday,False,True
2020-08-17,20.0,17.1,24.1,7.7,,,8.7,44.0,1010.5,,7075,2989,4086.0,True,False,Monday,False,True
2020-08-18,21.3,16.6,26.8,0.0,,,7.2,44.0,1011.7,,9078,3865,5213.0,False,False,Tuesday,False,True
2020-08-19,21.6,17.4,25.2,0.4,,,10.4,41.0,1008.1,,7905,3412,4493.0,False,False,Wednesday,False,True
2020-08-20,25.4,20.5,31.2,1.0,,,8.9,35.0,1005.4,,9205,4007,5198.0,False,False,Thursday,False,True
2020-08-21,24.7,20.5,28.9,0.0,,,13.3,52.0,1009.6,,8460,3713,4747.0,False,False,Friday,False,True
2020-08-22,21.3,17.0,25.8,0.0,,,15.1,50.0,1017.6,,7741,3344,4397.0,False,True,Saturday,False,True
2020-08-23,19.2,15.6,22.5,0.0,,,11.7,41.0,1020.2,,6632,2924,3708.0,False,True,Sunday,False,True
2020-08-24,18.3,14.5,22.3,0.0,,,8.4,31.5,1019.0,,10256,4402,5854.0,False,False,Monday,False,True
2020-08-25,21.0,14.9,28.9,0.4,,,19.0,65.0,1010.8,,10437,4479,5958.0,False,False,Tuesday,False,True
2020-08-26,20.0,16.3,23.9,0.0,,,15.2,59.0,1016.3,,12482,5355,7127.0,False,False,Wednesday,False,True
2020-08-27,19.9,14.3,26.4,0.0,,,10.5,55.0,1015.0,,12219,5277,6942.0,False,False,Thursday,False,True
2020-08-28,17.7,15.1,22.2,0.2,,,12.0,46.0,1004.9,,10542,4570,5972.0,False,False,Friday,False,True
2020-08-29,15.1,12.4,17.8,0.0,,,11.6,46.0,1005.9,,7945,3543,4402.0,False,True,Saturday,False,True
2020-08-30,16.3,13.3,21.2,1.2,,,13.9,48.0,1012.2,,6693,2983,3710.0,True,True,Sunday,False,True
2020-08-31,16.5,13.5,19.8,0.0,,,9.8,31.0,1020.1,,12976,5514,7462.0,False,False,Monday,False,True
2020-09-01,16.4,12.1,21.9,0.0,,,8.5,28.0,1019.1,,15122,6483,8639.0,False,False,Tuesday,False,False
2020-09-02,17.0,11.6,22.2,0.0,,,7.6,26.0,1019.6,,16401,6992,9409.0,False,False,Wednesday,False,False
2020-09-03,21.3,15.0,27.0,0.0,,,9.1,35.0,1020.7,,16858,7262,9596.0,False,False,Thursday,False,False
2020-09-04,23.5,18.4,28.7,0.0,,,8.8,31.0,1021.5,,15986,6924,9062.0,False,False,Friday,False,False
2020-09-05,17.8,15.6,20.0,0.0,,,13.1,33.0,1021.4,,12503,5590,6913.0,False,True,Saturday,False,False
2020-09-06,15.7,12.3,19.4,0.0,,,7.1,28.0,1021.8,,9654,4198,5456.0,False,True,Sunday,False,False
2020-09-07,17.3,12.4,22.8,0.0,,,6.9,22.0,1024.8,,15621,6723,8898.0,False,False,Monday,False,False
2020-09-08,20.2,15.4,25.9,0.0,,,6.2,28.0,1026.7,,17243,7369,9874.0,False,False,Tuesday,False,False
2020-09-09,22.4,19.3,26.8,0.0,,,9.1,30.0,1023.6,,17371,7556,9815.0,False,False,Wednesday,False,False
2020-09-10,21.1,17.1,25.8,0.0,,,8.2,31.5,1020.8,,17680,7651,10029.0,False,False,Thursday,False,False
2020-09-11,21.0,15.9,25.8,0.0,,,7.1,25.9,1016.9,,16222,7035,9187.0,False,False,Friday,False,False
2020-09-12,18.2,14.4,22.5,0.0,,,8.8,30.0,1021.0,,13802,6195,7607.0,False,True,Saturday,False,False
2020-09-13,20.2,13.8,27.9,0.0,,,5.2,26.0,1024.9,,11177,4873,6304.0,False,True,Sunday,False,False
2020-09-14,23.5,15.3,33.2,0.0,,,5.0,26.0,1021.2,,15717,6697,9020.0,False,False,Monday,False,False
2020-09-15,25.5,18.0,34.1,0.0,,,6.7,26.0,1018.2,,17357,7630,9727.0,False,False,Tuesday,False,False
2020-09-16,24.5,18.9,30.9,0.0,,,8.9,39.0,1019.2,,17599,7680,9919.0,False,False,Wednesday,False,False
2020-09-17,21.2,17.3,25.7,0.0,,,16.5,46.0,1022.3,,18025,7759,10266.0,False,False,Thursday,False,False
2020-09-18,20.6,14.4,27.5,0.0,,,11.3,41.0,1017.6,,16587,7258,9329.0,False,False,Friday,False,False
